EHPAD Ma Maison Petites Soeurs des Pauvres;72;122 Avenue Général Leclerc;35000;RENNES;02 99 36 29 18;ms.rennes@rennes-psdp.com
EHPAD Bel Fontaine;75;122 rue de l'église;73130;LA CHAMBRE;04 79 59 47 56;ehpad.belfontaine@orange.fr
EHPAD La Renaissance;65;123 Chemin de Fonseranes;34500;BEZIERS;04 67 28 22 94;conttarenaissance@orange.fr
EHPAD L'Oustalet;42;123 impasse Jules-Laty;13750;PLAN D ORGON;04 42 05 74 70;loustalet@fondationpartageetvie.org
La Maison du Parc ;105;123 rue de Jas de Callian;83520;ROQUEBRUNE SUR ARGENS;04 98 12 51 80;roquebrune@adefresidences.com 
EHPAD Pierre Lebrun;190;123 rue de Saint-Germain;45170;NEUVILLE AUX BOIS;02 38 52 20 20;direction@hopitalneuville.fr
EHPAD La Fontaine;69;123 rue des Jonquilles;63112;BLANZAT;04 73 87 42 90;ehpadlafontaine@wanadoo.fr
EHPAD Dolcea Les Ambassadeurs nation;90;125 Rue de Montreuil;75011;PARIS;01 44 93 33 40;acc-ambassadeurs-paris@dolcea.fr
EHPAD Les Jardins de Leysotte;116;126 Chemin de Leysotte;33140;VILLENAVE D ORNON;05 64 12 08 00;contact.leysotte@lna-sante.com
EHPAD Au Fil du Temps;22;127 rue Ceneselli;73410;ALBENS;04 79 88 87 82;aufildutemps@fede73.org
EHPAD Vuidet;184;1277 rue Roger-Ollivier;45370;DRY;02 38 45 70 85;adjointedirection@mdr-villecante.fr
EHPAD de Roquefort;79;128 avenue de l'Armagnac;40120;ROQUEFORT;05 58 45 51 08;contact@ehpad-landes.fr
EHPAD Hippolyte Sautel;52;128 Chemin des Ecoliers;84380;MAZAN;04 90 69 70 32;mazan.ehpad@orange.fr
EHPAD La rose des vents;94;1289 rue édouard-Herriot BP 51;1480;JASSANS RIOTTIER;04 74 09 53 50;larosedesvents@acppa.fr
EHPAD Le Garlaban;60;129 Avenue de la Rose;13013;MARSEILLE;04 91 10 04 04;cholvoet@cos-asso.org
EHPAD Saint-Paul;130;129 Avenue de la Rose;13013;MARSEILLE;04 91 10 04 04;saintmaur@cos-asso.org
EHPAD Les jardins du Kem;38;129 Route de Guentrange;57100;THIONVILLE;03 82 54 98 98;accueil.lekem@groupe-sos.org
EHPAD du Centre hospitalier de Chétillon-sur-Indre;169;13 avenue de Verdun;36700;CHATILLON SUR INDRE;02 54 02 33 33;hopital@ch-chatillon.fr
EHPAD Le Grand Chai;75;13 avenue des Bains;34540;BALARUC LE VIEUX;04 99 02 21 10;chai-balaruc@domusvi.com
EHPAD du Centre hospitalier de Meximieux;44;13 Avenue du Docteur Boyer;1800;MEXIMIEUX;04 74 61 01 77;hlmeximieux@hopitalmeximieux.org
EHPAD Parc des Salines;83;13 avenue du Stade;39000;LONS LE SAUNIER;03 84 86 17 00;adm.salines@groupe-aplus.com
EHPAD Les jardins de Maurin;52;13 boulevard Marcel-Cachin;13130;BERRE L ETANG;04 42 10 21 00;jardins-maurin@entraide.asso.fr
EHPAD public Centre hospitalier de Lodeve;148;13 boulevard Pasteur BP 70;34700;LODEVE;04 67 88 30 00;hopitallocal@hopital-lodeve.fr
EHPAD Richelieu;76;13 boulevard Richelieu;62140;HESDIN;03 21 86 86 54;ch-hesdin@ch-hesdin.fr
EHPAD Korian Villa Lauragais;91;13 Chemin Celestin Anduze;31450;BAZIEGE;05 61 81 26 24;korian.villalauragais@korian.fr
EHPAD Lucienne Montot Ponsolle;73;13 Chemin de Tichene;40220;TARNOS;05 59 64 57 57;ehpad@ccas-tarnos.fr
EHPAD de Meymac;86;13 place de la coulée verte;19250;MEYMAC;05 55 95 11 78;mais.retr.meymac@wanadoo.fr
EHPAD du site Julien Griffon;164;13 Place de l'Hopital;71250;CLUNY;03 85 59 59 59;clientele@hopital-cluny.fr
EHPAD d'Arlanc;92;13 place de l'Ouche;63220;ARLANC;04 73 95 88 88;direction@ehpad-arlanc.fr
EHPAD Léopold-Bellan;102;13 Place de Verdun;78790;SEPTEUIL;01 34 97 20 00;residence.septeuil@fondationbellan.org
PUV DCPA Les Jardins de la Treille;20;13 route de Boulogne;31580;ST PLANCARD;05 61 89 07 27;stplancardmarpa@gmail.com
EHPAD Krittwald I;40;13 route de Krafft BP 30063;67150;ERSTEIN;03 90 64 22 36;p.menger@ch-erstein.fr
EHPAD Maison de Retraite d'Eloyes;104;13 rue Charles-de-Gaulle;88510;ELOYES;03 29 32 40 32;maisonderetraite.eloyes@orange.fr 
EHPAD Les Causeries;75;13 rue Clair Vallon;82250;LAGUEPIE;05 63 25 05 50;lescauseries@wanadoo.fr
EHPAD La Maison de Jeanne;180;13 rue Curie BP 50;14310;VILLERS BOCAGE;02 31 77 01 36;mdjvillers@gmail.com
EHPAD NOTRE DAME DU CHENE;82;13 Rue de la Brianderie;44000;NANTES;02 40 46 74 12;mr.ndchene@mutualiteretraite.fr
EHPAD Villa Victor Hugo;64;13 Rue de la Croix de Pierre;70360;SCEY SUR SAONE ET ST ALBIN;03 84 92 77 44;mr.scey@orange.fr
EHPAD Les Jardins d'Eden;72;13 rue de la Duboiserie;86190;QUINCAY;05 49 39 06 78;mg.sarl-les-jardins-deden@wanadoo.fr
EHPAD Le Val du Ternay;80;13 Rue de la Modure;42220;ST JULIEN MOLIN MOLETTE;04 77 51 50 64;administratif@ehpadlevalduternay.fr
EHPAD Le champ fleury;125;13 rue de nesmond;14400;BAYEUX;02 31 51 51 25;champfleury@ch-ab.fr
EHPAD Rose de Picardie;135;13 Rue de Tien-Tsin BP 30214;80300;ALBERT;03 22 74 41 11;secretariatmdr@ch-albert.fr
La pierre angulaire EHPAD Sainte-Anne;84;13 rue de Verdun;2140;LA VALLEE AU BLE;03 23 98 59 00;valleeauble@adefresidences.com
EHPAD du Docteur Raoul Boubal;32;13 rue des Amandiers;34230;LE POUGET;04 67 88 76 88;direction.raoulboubal@gecoh.fr
EHPAD de Lamballe;248;13 rue du Jeu-de-Paume;22400;LAMBALLE;02 96 50 15 00;direction@ch2p.bzh
EHPAD du Pays de Condé;86;13 Rue du Marechal de Croy;59163;CONDE SUR L ESCAUT;03 27 40 09 00;contact@ehpad-paysdeconde.fr
Maison de retraite Africa;91;13 Rue du Petit Mennecy;91540;MENNECY;01 64 57 00 38;Herve.doz@maisondefamille.com
EHPAD Au fil de l'eau;75;13 rue du Port Saint-Roch;45200;MONTARGIS;02 38 95 16 03;direction.generale@ch-montargis.fr
EHPAD DU PAYS DARDOUP;80;13 Rue du Stade;29530;PLONEVEZ DU FAOU;02 98 86 93 30;residence.dardoup@orange.fr
EHPAD RESIDENCE BETHANIE;82;13 Rue Edmond Sorin;79250;NUEIL LES AUBIERS;05 49 65 61 07;secretariat@ehpad-bethanie-nla.fr
EHPAD LES COLLINES;65;13 Rue Gounod;68400;RIEDISHEIM;03 89 32 50 24;ehpad-lescollines@orange.fr
EHPAD Maison de retraite Fougerolles;65;13 Rue Grillot;71360;EPINAC;03 85 82 10 83;accueil@ehpad-epinac71.fr
EHPAD La Feuilleraie;44;13 rue Léo-Lagrange;24430;RAZAC SUR L ISLE;05 53 03 60 00;contact@lacompassion.fr
EHPAD Jean Desaint - Les escales;152;13 rue Louis-Blériot;76600;LE HAVRE;02 76 32 10 34;contact@ehpad-havre.fr
EHPAD Les Parouses;80;13 rue Marius-Vallin;74000;ANNECY;04 50 08 30 88;contact@epi2a.fr
EHPAD Les Couralies Montpellier;74;13 rue Nazareth BP 44198;34000;MONTPELLIER;04 67 02 37 37;lescouralies@acppa.fr
EHPAD La Retraite - Les Quatre Tilleuls;60;13 Rue Paul Bert;25000;BESANCON;03 81 80 65 11;d.amiot@mut25.fr
EHPAD Korian Villa Spinale;85;13 Rue Ponscarme;88000;EPINAL;03 29 69 51 80;reception.villaspinale@korian.fr
EHPAD Antoine Moreau;192;13 rue Saint-Laurent;41800;MONTOIRE SUR LE LOIR;02 54 86 50 00;direction@ch-vendome.fr
EHPAD Les Landiers;120;13 Rue Sigismond Brissy;69500;BRON;04 78 78 32 32;contact@leslandiers.fr
EHPAD du Centre hospitalier de Dunkerque;265;130 avenue Louis-Herbaux BP 6367;59140;DUNKERQUE;03 28 28 59 00;direction-generale.CHD@ch-dunkerque.fr
EHPAD Les Jardins de Saint-Hilaire;81;131 chemin de Camp Ardon;30560;ST HILAIRE DE BRETHMAS;04 66 60 68 60;accueil@jsh.fr
EHPAD Les Ancolies Peronnas;80;131 rue Jean-Monnet;1960;PERONNAS;04 74 32 84 00;ancolies@mutain.com
EHPAD Les jardins de Fanton;97;1336 route de Grasse;6580;PEGOMAS;04 92 60 96 18;f.dupille@lesjardinsdefanton.com
EHPAD Le Bois Joly;226;135 route d'Arzano BP 134;29300;QUIMPERLE;02 98 96 62 20;direction@ch-quimperle.fr
EHPAD La houssais;83;135 Rue de la Classerie BP 20703;44400;REZE;02 40 75 45 79;mfra@residencedelahoussais.com
EHPAD La Suzaie;80;135 Rue de l'Erdre;44440;TRANS SUR ERDRE;02 40 97 23 71;administratif@suzaie44.fr
EHPAD Canal des Maraéchers;104;136 boulevard Mac-Donald;75019;PARIS;01 44 65 66 67;nicolas.demagny@fces.fr
EHPAD Maison Saint-Charles;83;138 Rue d'Estienne d'Orves;91370;VERRIERES LE BUISSON;01 69 10 42 00;assistante.msc@fedes.fr
EHPAD Le Temps de Vivre;40;1380 quartier Morne aux Boeufs;97221;LE CARBET;05 96 52 82 82;infos@le-tempsdevivre.com
EHPAD Les Jardins de Jeanne;50;139 Avenue des Portes;33450;IZON;05 57 55 68 90;res-jardinsdejeanne@groupecolisee.com
EHPAD Les Jardins de Saintes;89;139 rue de la Boule;17100;SAINTES;05 46 95 07 23;saintes@orpea.net
EHPAD Le Petit Ban;68;139 rue Saint-Eloi;88800;VITTEL;03 29 05 83 90;direction@ch-ouestvosgien.fr
EHPAD Hl de Casteljaloux;93;14 A rue des Abeilles BP 10;47700;CASTELJALOUX;05 53 20 34 50;direction@ch-casteljaloux.fr
EHPAD Intercommunal de Courthezon-Jonquieréres;116;14 Avenue Biscarrat Bombanel;84150;JONQUIERES;04 90 70 61 10;direction.mdrjonquieres@orange.fr
EHPAD RESIDENCE DU LAC;156;14 Avenue Camille Jouffrault BP 50;79150;ARGENTON LES VALLEES;05 49 65 70 29;accueil@lelac79.fr
EHPAD La Pastourelle;48;14 avenue Charles-Jaume;26700;PIERRELATTE;04 75 96 12 00;poleadministratif@residencelapastourelle.fr
EhPAD Les Airelles;28;14 avenue Constant-Coquelin BP 17;77860;COUILLY PONT AUX DAMES;01 60 04 77 99;lesairelles4@wanadoo.fr
EHPAD Louis Caiveau;67;14 avenue de la Faye;85270;ST HILAIRE DE RIEZ;02 51 54 00 00;residencelouiscaiveau@wanadoo.fr
EHPAD Saint-Walloy;75;14 avenue de Ramel;11170;MONTOLIEU;04 68 24 84 12;accueil.stvincent11@ccass-sbe.org
EHPAD Les clarines;35;14 Avenue Durand de Gros;12000;RODEZ;05 65 77 69 00;lesclarines@udsma-mf12.fr
EHPAD Villa Paisible;90;14 avenue Garlande;92220;BAGNEUX;01 58 07 12 12;villagarlande@orpea.net
EHPAD Les Fleuriades;100;14 bis rue du Serre-Blanc;26130;ST PAUL TROIS CHATEAUX;04 75 96 23 00;accueil.fleuriades@voila.fr
EHPAD La prairie;83;14 Che de la Prairie;74000;ANNECY;04 50 51 03 65;cias@grandannecy.fr
EHPAD Le Clos des Vignes;80;14 chemin de Canteperdrix Quartier Saint-Jacques;6130;GRASSE;04 92 60 68 00;vignes-grasse@domusvi.com
EHPAD Le Quesnot;60;14 chemin du Quesnot;76350;OISSEL;02 35 64 97 40;lequesnot@wanadoo.fr
EHPAD La Croix du Maréchal;101;14 chemin du Recoux La Croix-du-Maréchal;16800;SOYAUX;05 45 94 89 00;lacroixmarechal@groupe-omega.fr
EHPAD Le Domaine;25;14 place du Foirail;81640;MONESTIES;05 63 80 10 95;accueil@lfplaisance.fr
EHPAD du Centre hospitalier de Clamecy;147;14 route de Beaugy;58500;CLAMECY;03 86 27 60 04;maison-de-retraite@ch-clamecy.fr
EHPAD Saint-Alexandre;120;14 route de Poitiers;85290;MORTAGNE SUR SEVRE;02 51 65 12 30;contact@residencesmortagne.fr
La Maison du Clos des Marronniers;57;14 Route du Monastier;43150;LAUSSONNE;04 71 05 11 95;secretariat@foyersaintjean.fr
Maison de Retraite l'Ermitage;98;14 rue Alfred-Hartmann;68140;MUNSTER;03 89 77 42 21;le.foyer.du.parc@wanadoo.fr
EHPAD de Ploumilliau;60;14 rue Anatole-le-Braz;22300;PLOUMILLIAU;02 96 35 45 92;ehpadploumilliau@wanadoo.fr
EHPAD Les noisetiers;90;14 Rue Anne Frank;49000;ANGERS;02 41 66 95 31;accueil.noisetiers@mfam.fr
EHPAD Iréne Joliot-Curie;60;14 rue Auguste et Edith Goirand;38800;LE PONT DE CLAIX;04 76 29 86 70;ehpadadmin@ville-pontdeclaix.fr
Maison de famille Bastide-Guirans;53;14 Rue Camille Pelletan;44620;LA MONTAGNE;02 40 65 72 54;accueil@maison-bonrepos.fr
EHPAD Maison nationale des artistes;75;14 Rue Charles VII;94130;NOGENT SUR MARNE;01 48 71 28 08;ehpad.artistes@wanadoo.fr
EHPAD Cantou la Pomme d'Or;20;14 rue de Bonneville;39200;ST CLAUDE;03 84 45 05 34;saintclaude@cantouhautjura.com
EHPAD La Charmille;26;14 rue de la Chapelle;53300;CHANTRIGNE;02 43 00 82 15;administration@ehpadlacharmille.fr
EHPAD de Lillers;130;14 Rue de la Gare;62190;LILLERS;03 21 54 62 62;accueil@les-remparts-lillers.com
EHPAD Maison de retraite les Lavandes;56;14 rue de la Lavande BP 35;34510;FLORENSAC;04 67 00 93 00;secretaire@les-lavandes.fr
EHPAD Les Jardins d'Osiris;80;14 rue de l'aviation;21121;DAROIS;03 80 35 03 33;osiris@osiris21.fr
EHPAD Pierre Bonnef;94;14 Rue de Mulhouse;90000;BELFORT;03 84 55 92 50;residence.pierre.bonnef@pompidou-belfort.com
EHPA-EHPAD de Port Neuf;23;14 Rue de Saint Prix;95600;EAUBONNE;01 34 06 63 33;accueil.wallon@ch-simoneveil.fr
EHPAD Les Terrasses du Suzon;98;14 rue des Alisiers;21380;MESSIGNY ET VANTOUX;03 80 35 27 00;messigny@orpea.net
EHPAD du Centre hospitalier de Montrichard;138;14 rue des Bois BP 30049;41400;MONTRICHARD;02 54 75 70 00;hopital@hlmontrichard.fr
EHPAD Sainte-Claire;92;14 Rue des Potiers;12200;VILLEFRANCHE DE ROUERGUE;05 65 65 10 70;ehpadsteclaire@orange.fr
EHPAD Marle;66;14 Rue Desains;2250;MARLE;03 23 20 01 05;direction.mdrmarle@wanadoo.fr
EHPAD George Sand;77;14 rue George Sand;21300;CHENOVE;03 80 52 61 64;george-sand@mfbssam.fr
EHPAD Les Hortensias;45;14 rue Georges-Fournier;59158;FLINES LES MORTAGNE;03 27 26 84 49;contact@residence-les-hortensias.com
EHPAD Les cristallines;104;14 rue Guilloud;69003;LYON;04 72 11 42 00;lescristallines@acppa.fr
La Maison du Tulipier ;80;14 rue Gustave-Nordon;54220;MALZEVILLE;03 83 18 03 70;malzeville@adefresidences.com
EHPAD La Rosemay;80;14 Rue Jules Boet;59700;MARCQ EN BAROEUL;03 20 55 06 99;residence.rosemay.ug-hdf@ugecam.assurance-maladie.fr
EHPAD Ma Demeure;72;14 rue Maurice-Flandin;69003;LYON;04 72 91 25 00;direction.mademeure@orange.fr
EHPAD du Bon Pasteur;68;14 Rue Paul Langevin;38400;ST MARTIN D HERES;04 76 00 52 00;secretariat@maisondubonpasteur.fr
EHPAD La Chanterelle;47;14 rue Pierre Laurent Bourassin;45720;COULLONS;02 38 29 57 30;administration@ehpadlachanterelle.fr
EHPAD La Pousterle;76;14 Rue Pierre Toesca;26110;NYONS;04 75 26 90 95;direction@orsac-la-pousterle.fr
EHPAD Les Epiceas;70;14 rue Xavier-Onfray BP 14;61800;TINCHEBRAY;02 33 66 62 75;maison.retraite.epiceas@wanadoo.fr
EHPAD Les Oliviers de Saint-Laurent;94;140 boulevard de Provence;6700;ST LAURENT DU VAR;04 97 12 23 20;lesoliviers@orpea.net
EHPAD Ary Geoffray;90;1405 route Noblens;1250;VILLEREVERSURE;04 74 47 70 70;secretariat@arygeoffray.fr
EHPAD Jean Rostand ;104;141 grande rue;92310;SEVRES;01 77 70 79 00;residence.jeanrostand@ch4v.fr 
EHPAD Le Moulin Vert;80;143 Rue Robert Schuman;91200;ATHIS MONS;01 60 48 84 84;v.weber@lemoulinvert.org
EHPAD La Maison Paisible;151;1440 Chemin du Lavarin;84000;AVIGNON;04 90 81 80 30;lamaisonpaisible.lavarin@wanadoo.fr
EHPAD La Palmeraie;61;145 Chemin des Condamines;34980;ST CLEMENT DE RIVIERE;04 67 66 54 54;lapalmeraie34980@gmail.com
EHPAD Saint-Francois-de-Sales;102;145 chemin du Pelet;69390;VERNAISON;04 72 30 02 02;korian.saintfrancois@groupe-korian.com
EHPAD Villa Lecourbe;51;145 chemin du Rozat;38330;ST ISMIER;04 76 52 21 76;vivre.son.age@wanadoo.fr
EHPAD Adina;48;145 Impasse Adina;64310;ASCAIN;05 59 51 69 00;adina2@wanadoo.fr
EHPAD Les 4 Saisons;72;145 rue d'Aire;62350;ST VENANT;03 21 27 50 75;RESIDENCE-LES-4-SAISONS@wanadoo.fr
EHPAD du Parc;50;145 rue du Parc;67130;SCHIRMECK;03 88 97 00 54;secretariatschirmeck@orange.fr
EHPAD Les Oliviers;83;146 Avenue Michel Jourdan;6400;CANNES;04 93 47 27 82;reception.bleudazur@korian.fr
EHPAD Jean-Baptiste-Edmond-Bargoin;66;146 Rue du Chateau;63270;VIC LE COMTE;04 73 69 00 25;accueil@ehpadbargoin.fr
EHPAD Toussaint Merle;64;147 Avenue Maurice Thorez;94200;IVRY SUR SEINE;01 46 72 67 40;tt-ivry@domusvi.com
EHPAD Les balcons de Tivoli;204;148 Avenue de Tivoli;33110;LE BOUSCAT;05 57 81 15 55;direction@lesbalconsdetivoli.com
EHPAD Les Sereins;60;149 rue des Ecoles;84460;CHEVAL BLANC;04 90 76 37 77;dir-sereins-cheval-blanc@domusvi.com
EHPAD Maison de retraite Belle Viste;70;149 rue du Parc;34980;ST GELY DU FESC;04 67 60 17 00;admdirection@belleviste-stgely.fr
EHPAD étoile des Neiges;54;15 avenue Adrien-Daurelle;5100;BRIANCON;04 92 25 28 10;direction-generale@ch-briancon.fr
EHPAD Les Arcades;66;15 avenue de la Libération;84290;STE CECILE LES VIGNES;04 90 30 80 38;mr.stececile@orange.fr
EHPAD Pierre Nouveau;169;15 avenue des Broussailles CS 50008;6400;CANNES;04 93 69 72 90;direction@ch-cannes.fr
EHPAD du Centre hospitalier de Sully-sur-Loire;229;15 Avenue du Petit Parc;45600;SULLY SUR LOIRE;02 38 27 55 00;contact@hopital-sully.fr
EHPAD Ty Maudez;44;15 avenue Renaud;64220;ST JEAN PIED DE PORT;05 59 37 05 67;tokieder.stjean@wanadoo.fr
EHPAD Villa Beausoleil;171;15 Boulevard Aristide Briand;6440;PEILLE;04 93 91 63 63;courriel@ephadpeille.com
EHPAD Les Restanques de Biot;90;15 boulevard de la source Le Bois Fleuri CS 60159;6410;BIOT;04 92 98 98 51;direction-lesrestanques@sud-generations.fr
EHPAD Galignani;84;15 Boulevard Henri Dunant;91100;CORBEIL ESSONNES;01 61 69 66 80;direction.chfs@chsf.fr
EHPAD Claude Goudet;102;15 boulevard Victor-Hugo;34340;MARSEILLAN;04 67 46 57 97;sec_damse@ch-bassindethau.fr
EHPAD Smith;92;15 Chemin de Biala;33610;CESTAS;05 56 78 13 90;accueil@residence-seguin.fr
EHPAD L'Estagnol;70;15 chemin de l'Estagnol;34450;VIAS;04 67 46 57 97;sec_damse@ch-bassindethau.fr
EHPAD La Passerelle;50;15 passage des Rameaux;69590;LARAJASSE;04 78 44 38 44;mdrlapasserelle@wanadoo.fr
EHPAD Louise Michel;41;15 place Marcel-Paul;44600;ST NAZAIRE;02 40 22 12 15;info.louisemichel@mutualiteretraite.fr
EHPAD Louise Coucheroux;30;15 Route de Champagne;69130;ECULLY;04 78 33 56 42;coucheroux@ville-ecully.fr
EHPAD Les Deux Fontaines;62;15 route de Tilly-sur-Seulles;14250;FONTENAY LE PESNEL;02 61 45 16 50;residence.lesdeuxfontaines@hom-age.fr
EHPAD Bethlehem;139;15 Route d'Oberhausbergen;67000;STRASBOURG;03 88 27 01 71;maison.bethlehem@betlehem.fr
EHPAD Association Maison de secours;122;15 Rue émile Zola;30160;BESSEGES;04 66 25 00 15;maisondesecours@aliceadsl.fr
EHPAD Korian Les Deux Mers;70;15 Rue Adrien Regent;56370;SARZEAU;02 97 41 80 81;korian.lesdeuxmers@korian.fr
EHPAD Antoine de Bourbon;104;15 Rue Antoine de Bourbon;64140;BILLERE;05 59 92 71 00;antoinedebourbon@emera.fr
Maison de retraite Le Solem de Vagney;55;15 rue Beauregard;60440;NANTEUIL LE HAUDOUIN;03 44 88 00 04;secretariat@hl-nanteuil.fr
EHPAD Curie Sembres;149;15 rue Bourdalats;65140;RABASTENS DE BIGORRE;05 62 96 62 78;ehpad@curiesembres.fr
EHPAD Les Rosiers;22;15 Rue de la Fontasse;11400;CASTELNAUDARY;04 68 23 25 00;direction@asm11.fr
EHPAD La Senatorerie -Orpea;92;15 rue de la Sénatorerie;61000;ALENCON;02 33 80 07 07;alencon@orpea.net
EHPAD La Maison de Jeanne;66;15 Rue de l'Abbe Goulard;42300;ROANNE;04 77 68 32 02;contact@maison-de-jeanne.fr
EHPAD Maison des Augustines;158;15 Rue de l'Abreuvoir;77100;MEAUX;01 64 33 50 50;mea@acisfrance.net
EHPAD Jean Sarran;111;15 Rue de l'Ermitage;91410;DOURDAN;01 60 80 76 76;accueil.dourdan@ehpad91.fr
EHPAD La Blanchine;77;15 Rue de l'Industrie BP 17;49280;LA TESSOUALLE;02 41 56 32 97;mrtessoualle@orange.fr
EHPAD Les Charmettes;45;15 rue de Roquefort;12100;MILLAU;05 65 59 28 50;ehpaddirection@charmettesmillau.com
EHPAD Les Tulipes;67;15 Rue des Campeurs;85360;LA TRANCHE SUR MER;02 51 27 72 25;ehpad.la.tranche@wanadoo.fr
EHPAD Notre-Dame des Neiges;77;15 rue des Ecoles;79290;ST MARTIN DE SANZAY;05 49 67 80 67;mrdamedesneiges@wanadoo.fr
EHPAD La Ferté-Milon;68;15 Rue des Gallets;2460;LA FERTE MILON;03 23 96 71 59;contact@residencedelourcq.fr
Maison de Retraite les Opalines Grane;81;15 Rue des Remparts;57930;FENETRANGE;03 87 07 51 66;le.val.fleuri@wanadoo.fr
EHPAD Beaulieu;86;15 rue du Bon-pasteur;72000;LE MANS;02 43 24 72 11;ehpad.beaulieu@wanadoo.fr
EHPAD Maison de Beaune;116;15 Rue du Commerce;37510;BALLAN MIRE;02 47 80 68 68;maison-de-beaune@wanadoo.fr
EHPAD Amodru;84;15 rue du Docteur-Amodru;91590;LA FERTE ALAIS;01 64 57 60 67;maisonderetraite-amodru@wanadoo.fr
EHPAD Le Rochard;91;15 Rue du Maine;53160;BAIS;02 43 37 90 40;compta@polepaph.fr
EHPAD Paul Bertololy;43;15 rue Eichholz;67510;LEMBACH;03 88 94 21 05;direction-paul-bertololy@groupe-sos.org
EHPAD  Les jardins de Lievin;74;15 Rue Georges Charpak;62800;LIEVIN;03 21 45 99 00;contact@les-jardins-de-lievin.com
EHPAD Les Cassissines;87;15 Rue Jean Giono;21000;DIJON;03 80 60 10 20;korian.lescassissines@korian.fr
EHPAD Les jardins d'Iroise de Gan;64;15 Rue Pierre de Marca BP 24;64290;GAN;05 59 21 61 42;iroise.gan@sgmr-ouest.com
EHPAD Mutualiste Notre-Dame;58;15 rue Pierre-Fermat;82500;BEAUMONT DE LOMAGNE;05 63 02 31 15;dir.notredame@udm82.fr
EHPAD Le Bois Vert;80;15 rue Poutier BP 50001;31000;TOULOUSE;05 61 15 83 00;contact@leboisvert.fr
EHPAD Maison Soins et Repos;25;15 Rue Raymond Marcheron;92170;VANVES;01 41 46 08 30;direction.msr.vanves@gmail.com
EHPAD Les Missions Africaines;62;150 cours Gambetta;34980;MONTFERRIER SUR LEZ;04 67 59 98 55;mdrma@wanadoo.fr
EHPAD  - résidence des Trois Roix;78;150 Route de Brioux;79270;FRONTENAY ROHAN ROHAN;05 49 04 54 78;nathalie.rasmus@fondationpartageetvie.org
EHPAD Les Camoins;78;150 Route des Camoins;13011;MARSEILLE;04 91 87 84 40;info@les-camoins.com
EHPAD Simone Gillet Demangel;81;150 rue Jacques-Yves-Coustaud;83390;CUERS;04 94 03 84 84;mdr-les-lavandins@wanadoo.fr
EHPAD du Val de Meuse;150;151 Rue Roger Laurent;88300;NEUFCHATEAU;03 29 94 82 00;n.secr-mr@ch-ouestvosgien.fr
EHPAD Les Volubilis-Aoste;58;154 rue Steida;38490;AOSTE;04 76 32 52 14;rpa.volubilis@wanadoo.fr
EHPAD Fondation Soussial;119;155 Avenue Soussial;47800;MIRAMONT DE GUYENNE;05 53 64 88 00;accueil@fondation-soussial.fr
EHPAD Korian Les Clématites;54;158 Route d'Aspremont;6690;TOURRETTE LEVENS;04 93 91 09 00;fabienne.gaude@korian.fr
EHPAD Le Vallon des Abeilles;72;159 rue des plaines de l'Aire;83470;SEILLONS SOURCE D ARGENS;04 98 05 23 30;direction-vallondesabeilles@sud-generations.fr
EHPAD La Chevaliére Mazamet;80;16 Avenue de la Chevaliere;81200;MAZAMET;05 63 61 11 48;s.marty@ehpad-la-chevaliere.com
EHPAD Cognacq Jay;106;16 avenue de Versailles;92500;RUEIL MALMAISON;01 47 49 44 55;jacques.alonso@cognacq-jay.fr
EHPAD de Vic en Bigorre;193;16 Avenue des Acacias;65500;VIC EN BIGORRE;05 62 54 70 00;bureaudesentrees@ch-tarbes-vic.fr
EHPAD Le Bourg d'Oisans;106;16 avenue Jean-Baptiste-Gauthier;38520;LE BOURG D OISANS;04 76 80 00 12;administration@oisans-retraite.com
EHPAD Le Champ de Mars;73;16 B rue des Moutons;21260;SELONGEY;03 80 75 75 02;le-champ-de-mars@mfbssam.fr
EHPAD - Accueil Regain;70;16 boulevard des Trinitaires;13009;MARSEILLE;04 91 75 88 88;regain.direction@armapad.fr
EHPAD Bethesda Contades;90;16 boulevard Ohmarcht;67000;STRASBOURG;03 88 36 42 00;bethesda.contades@diacona-bethesda.fr
EHPAD Hameau du Roy;100;16 Boulevard Saint Antoine;78150;LE CHESNAY;01 39 23 34 34;reception.hameauduroy@korian.fr
EHPAD Korian Catalogne;111;16 Cours Lazare Escarguel;66000;PERPIGNAN;04 68 35 15 00;accueil.catalogne@korian.fr
EHPAD Schauenburg;104;16 Place Saint Walloy;62170;MONTREUIL;03 21 90 15 81;directioncham@ch-montreuil.fr
EHPAD Le Chenois Bavillers;189;16 rue Alfred-Engel;90800;BAVILLIERS;03 84 90 39 00;direction@chsld-lechenois.fr
EHPAD Les Jardins des Sens;105;16 Rue Annie Girardot;59126;LINSELLES;03 20 03 23 23;contact@lesjardinsdessens.net
EHPAD Breteuil;66;16 Rue d'Amiens;60120;BRETEUIL;03 44 07 00 55;mr.breteuil@wanadoo.fr
EHPAD intercommunal Rose d'Automne;88;16 rue de Bousbecque;59126;LINSELLES;03 20 03 29 87;directionciglinselles@orange.fr
EHPAD Les Volubilis;97;16 rue de Cornavent;69150;DECINES CHARPIEU;04 72 02 66 66;lesvolubilis@acppa.fr
EHPAD Sainte-Mere église;61;16 Rue de la Division Leclerc;50480;STE MERE EGLISE;02 33 41 31 55;accueil@ehpad-sme.fr
